,cik,year
20589,1179060.0,2009
20590,1179060.0,2010
20591,1179060.0,2011
20592,1179060.0,2012
20593,1179060.0,2013
20595,1297067.0,2010
20596,1297067.0,2011
20599,1133311.0,2009
20600,1133311.0,2010
20601,1133311.0,2011
20602,1133311.0,2012
20603,1133311.0,2013
20604,1353691.0,2011
20611,1230355.0,2008
20612,1230355.0,2009
20614,1230355.0,2011
20615,1230355.0,2012
20616,1230355.0,2013
20617,1318310.0,2008
20618,1318310.0,2009
20621,1436778.0,2009
20632,938113.0,2012
20643,1626908.0,2011
20644,1626908.0,2012
20645,1626908.0,2013
20651,1397807.0,2013
20654,1060822.0,2008
20655,1060822.0,2009
20656,1060822.0,2010
20657,1060822.0,2011
20658,1060822.0,2012
20659,1060822.0,2013
20661,1277866.0,2011
20662,1277866.0,2012
20663,1277866.0,2013
20666,7431.0,2008
20667,7431.0,2009
20668,7431.0,2010
20669,7431.0,2011
20670,7431.0,2012
20671,7431.0,2013
20679,1280452.0,2009
20681,1280452.0,2011
20682,1280452.0,2012
20683,1280452.0,2013
20685,820237.0,2009
20686,820237.0,2010
20687,820237.0,2011
20690,1193311.0,2011
20691,1193311.0,2012
20692,1193311.0,2013
20695,70502.0,2011
20696,70502.0,2012
20697,70502.0,2013
20699,1005276.0,2012
20701,1177702.0,2008
20702,1177702.0,2009
20703,1177702.0,2010
20704,1177702.0,2011
20705,1177702.0,2012
20706,1177702.0,2013
20710,1173284.0,2011
20712,1090514.0,2008
20713,1090514.0,2009
20714,1090514.0,2010
20716,1252095.0,2010
20717,1252095.0,2011
20718,1252095.0,2012
20719,1252095.0,2013
20721,1323404.0,2010
20722,1323404.0,2011
20723,1323404.0,2012
20724,1323404.0,2013
20726,1408423.0,2010
20727,1408423.0,2011
20728,1408423.0,2012
20729,1408423.0,2013
20731,1628365.0,2009
20733,1628365.0,2011
20734,1628365.0,2012
20735,1628365.0,2013
20736,1545851.0,2011
20737,1545851.0,2012
20738,1545851.0,2013
20742,1680713.0,2010
20743,1680713.0,2011
20744,1680713.0,2012
20745,1680713.0,2013
20747,1025835.0,2013
20756,1301357.0,2011
20764,1360886.0,2009
20766,1360886.0,2011
20767,1360886.0,2012
20768,1360886.0,2013
20770,1515003.0,2008
20771,1515003.0,2009
20777,1076499.0,2008
20778,1076499.0,2009
20779,1076499.0,2010
20780,1076499.0,2011
20781,1076499.0,2012
20782,1076499.0,2013
20788,1499268.0,2013
20795,1171500.0,2009
20796,1171500.0,2010
20797,1171500.0,2011
20798,1171500.0,2012
20799,1171500.0,2013
20802,1077688.0,2011
20803,1077688.0,2012
20804,1077688.0,2013
20805,722256.0,2010
20807,722256.0,2012
20808,722256.0,2013
20812,1363768.0,2012
20813,1363768.0,2013
20814,923284.0,2008
20815,923284.0,2009
20817,923284.0,2011
20818,923284.0,2012
20819,923284.0,2013
20821,1200375.0,2011
20822,1200375.0,2012
20823,1200375.0,2013
20825,1221715.0,2011
20826,1221715.0,2012
20827,1221715.0,2013
20828,1327308.0,2010
20829,1327308.0,2011
20832,1271654.0,2011
20835,1322866.0,2011
20836,1322866.0,2012
20837,1322866.0,2013
20838,1342423.0,2013
20844,1118237.0,2011
20845,1118237.0,2012
20846,1118237.0,2013
20853,1283956.0,2010
20855,1492165.0,2008
20857,1492165.0,2010
20858,1492165.0,2011
20864,1736289.0,2010
20865,1736289.0,2011
20873,1235007.0,2012
20874,1235007.0,2013
20877,1166003.0,2012
20878,1166003.0,2013
20885,1321841.0,2011
20886,1321841.0,2012
20887,1321841.0,2013
20892,1076700.0,2010
20893,1076700.0,2011
20896,855160.0,2011
20897,855160.0,2012
20898,855160.0,2013
20902,884504.0,2011
20906,849146.0,2012
20907,849146.0,2013
20913,1388696.0,2010
20914,1388696.0,2011
20915,1388696.0,2012
20916,1388696.0,2013
20918,1296392.0,2011
20919,1296392.0,2012
20920,1296392.0,2013
20921,1357326.0,2008
20923,1357326.0,2010
20924,1357326.0,2011
20925,1357326.0,2012
20926,1357326.0,2013
20928,1533232.0,2011
20929,1533232.0,2012
20930,1533232.0,2013
20935,1071941.0,2011
20940,1060883.0,2011
20941,1060883.0,2012
20942,1060883.0,2013
20943,1178970.0,2008
20944,1178970.0,2009
20945,1178970.0,2010
20946,1178970.0,2011
20949,1502554.0,2008
20950,1502554.0,2009
20952,1502554.0,2011
20953,1502554.0,2012
20954,1502554.0,2013
20957,1271942.0,2012
20958,1271942.0,2013
20960,1342237.0,2012
20963,1042776.0,2011
20964,1042776.0,2012
20965,1042776.0,2013
20966,1117480.0,2013
20969,1323974.0,2010
20970,1323974.0,2011
20971,1323974.0,2012
20972,1323974.0,2013
20973,1206264.0,2008
20974,1206264.0,2009
20975,1206264.0,2010
20976,1206264.0,2011
20977,1206264.0,2012
20978,1206264.0,2013
20981,1025536.0,2011
20982,1025536.0,2012
20989,1408710.0,2012
20990,1408710.0,2013
20992,1489136.0,2011
20993,1489136.0,2012
20994,1489136.0,2013
21007,1140098.0,2012
21012,1287950.0,2012
21014,1174922.0,2008
21015,1174922.0,2009
21016,1174922.0,2010
21017,1174922.0,2011
21018,1174922.0,2012
21019,1174922.0,2013
21021,1411158.0,2013
21028,1301063.0,2011
21029,1301063.0,2012
21030,1301063.0,2013
21039,894081.0,2010
21040,894081.0,2011
21041,894081.0,2012
21042,894081.0,2013
21043,1447366.0,2010
21044,1447366.0,2011
21045,1447366.0,2012
21046,1447366.0,2013
21047,1315028.0,2008
21048,1315028.0,2009
21049,1315028.0,2010
21050,1315028.0,2011
21051,1315028.0,2012
21052,1315028.0,2013
21059,1140215.0,2011
21060,1140215.0,2012
21061,1140215.0,2013
21063,1160858.0,2009
21064,1160858.0,2010
21065,1160858.0,2011
21066,1160858.0,2012
21067,1057689.0,2008
21068,1057689.0,2009
21069,1057689.0,2010
21070,1057689.0,2011
21071,1057689.0,2012
21073,1472639.0,2010
21077,1031316.0,2008
21078,1031316.0,2009
21079,1031316.0,2010
21080,1031316.0,2011
21081,1031316.0,2012
21082,1031316.0,2013
21084,1170991.0,2009
21085,1170991.0,2010
21086,1170991.0,2011
21087,1170991.0,2012
21088,1170991.0,2013
21089,1360530.0,2010
21090,1360530.0,2011
21091,1360530.0,2012
21092,1360530.0,2013
21094,1173489.0,2009
21095,1173489.0,2010
21096,1173489.0,2011
21097,1173489.0,2012
21098,1173489.0,2013
21099,1420588.0,2010
21100,1420588.0,2011
21106,1399249.0,2008
21107,1399249.0,2009
21108,1399249.0,2010
21109,1399249.0,2011
21110,1399249.0,2012
21111,1399249.0,2013
21117,1171155.0,2010
21118,1171155.0,2011
21119,1171155.0,2012
21120,1171155.0,2013
21121,872616.0,2008
21122,872616.0,2009
21123,872616.0,2010
21124,872616.0,2011
21125,872616.0,2012
21126,872616.0,2013
21135,1157601.0,2010
21136,1157601.0,2011
21137,1157601.0,2012
21138,1157601.0,2013
21140,1195933.0,2009
21141,1195933.0,2010
21142,1195933.0,2011
21143,1195933.0,2012
21144,1195933.0,2013
21146,1167294.0,2012
21147,1167294.0,2013
21149,1192503.0,2011
21151,1300514.0,2008
21154,1300514.0,2011
21155,1300514.0,2012
21156,1300514.0,2013
21158,1039828.0,2009
21160,1039828.0,2011
21161,1039828.0,2012
21162,1039828.0,2013
21165,1487986.0,2012
21166,1487986.0,2013
21168,1318008.0,2009
21169,1318008.0,2010
21170,1318008.0,2011
21171,1318008.0,2012
21172,1318008.0,2013
21174,1204560.0,2009
21175,1204560.0,2010
21176,1204560.0,2011
21177,1204560.0,2012
21181,1393612.0,2009
21182,1393612.0,2010
21183,1393612.0,2011
21184,1393612.0,2012
21185,1393612.0,2013
21186,1105184.0,2008
21187,1105184.0,2009
21189,1105184.0,2011
21190,1105184.0,2012
21191,1105184.0,2013
21193,1255474.0,2009
21194,1255474.0,2010
21195,1255474.0,2011
21196,1255474.0,2012
21197,1255474.0,2013
21198,1275014.0,2008
21199,1275014.0,2009
21200,1275014.0,2010
21201,1275014.0,2011
21202,1275014.0,2012
21203,1275014.0,2013
21204,892986.0,2008
21205,892986.0,2009
21206,892986.0,2010
21208,892986.0,2012
21209,892986.0,2013
21211,1490636.0,2012
21212,1490636.0,2013
21216,1137789.0,2008
21217,1137789.0,2009
21218,1137789.0,2010
21219,1137789.0,2011
21220,1137789.0,2012
21221,1137789.0,2013
21222,1260990.0,2008
21223,1260990.0,2009
21224,1260990.0,2010
21225,1260990.0,2011
21226,1260990.0,2012
21229,1389305.0,2009
21230,1389305.0,2010
21231,1389305.0,2011
21243,1165785.0,2012
21244,1165785.0,2013
21248,1451167.0,2013
21253,940896.0,2011
21254,940896.0,2012
21255,940896.0,2013
21261,1198712.0,2011
21262,1198712.0,2012
21263,1198712.0,2013
21268,1294591.0,2012
21269,1294591.0,2013
21270,1267238.0,2008
21273,1267238.0,2011
21274,1267238.0,2012
21275,1267238.0,2013
21277,1302707.0,2008
21278,1302707.0,2009
21279,1302707.0,2010
21293,934549.0,2010
21294,934549.0,2011
21295,934549.0,2012
21296,934549.0,2013
21297,1210677.0,2008
21300,1179929.0,2009
21301,1179929.0,2010
21302,1179929.0,2011
21303,1179929.0,2012
21304,1179929.0,2013
21307,1379785.0,2011
21308,1379785.0,2012
21309,1379785.0,2013
21311,1545158.0,2013
21312,1357615.0,2008
21313,1357615.0,2009
21314,1357615.0,2010
21315,1357615.0,2011
21316,1357615.0,2012
21317,1357615.0,2013
21321,820027.0,2009
21322,820027.0,2010
21323,820027.0,2011
21324,820027.0,2012
21325,820027.0,2013
21328,1171662.0,2012
21329,1171662.0,2013
21332,1424847.0,2010
21333,1424847.0,2011
21334,1424847.0,2012
21335,1424847.0,2013
21336,1318742.0,2013
21337,1396546.0,2008
21339,712034.0,2008
21340,712034.0,2009
21341,712034.0,2010
21342,712034.0,2011
21343,712034.0,2012
21344,712034.0,2013
21345,1381197.0,2008
21346,1381197.0,2009
21348,1381197.0,2011
21349,1381197.0,2012
21350,1381197.0,2013
21352,1385426.0,2012
21353,1385426.0,2013
21354,1366649.0,2008
21355,1366649.0,2009
21357,1138118.0,2008
21361,1138118.0,2012
21362,1138118.0,2013
21363,1299704.0,2008
21364,1299704.0,2009
21365,1299704.0,2010
21368,1620352.0,2009
21369,1620352.0,2010
21370,1620352.0,2011
21371,1620352.0,2012
21372,1620352.0,2013
21374,1359841.0,2008
21375,1359841.0,2009
21376,1359841.0,2010
21377,1359841.0,2011
21378,1359841.0,2012
21379,1359841.0,2013
21383,1520566.0,2013
21385,718877.0,2009
21386,718877.0,2010
21387,718877.0,2011
21388,718877.0,2012
21389,718877.0,2013
21390,1483510.0,2011
21391,1483510.0,2012
21392,1483510.0,2013
21395,77776.0,2010
21396,77776.0,2011
21397,77776.0,2012
21398,77776.0,2013
21400,1320461.0,2011
21401,1320461.0,2012
21402,1320461.0,2013
21404,1361538.0,2010
21405,1361538.0,2011
21406,1361538.0,2012
21407,1361538.0,2013
21411,1173752.0,2008
21412,1173752.0,2009
21413,1173752.0,2010
21414,1173752.0,2011
21415,1173752.0,2012
21416,1173752.0,2013
21418,1325955.0,2009
21419,1325955.0,2010
21420,1325955.0,2011
21421,1325955.0,2012
21422,1325955.0,2013
21424,1433660.0,2010
21425,1433660.0,2011
21426,1433660.0,2012
21427,1433660.0,2013
21429,1413159.0,2009
21430,1413159.0,2010
21431,1413159.0,2011
21432,1413159.0,2012
21433,1413159.0,2013
21435,1213809.0,2011
21437,1487999.0,2011
21444,1287213.0,2011
21445,1287213.0,2012
21446,1287213.0,2013
21448,1345840.0,2009
21449,1345840.0,2010
21452,1258602.0,2009
21455,1333849.0,2010
21460,1483743.0,2012
21461,1483743.0,2013
21462,1121702.0,2008
21463,1121702.0,2009
21464,1121702.0,2010
21465,1121702.0,2011
21466,1121702.0,2012
21467,1121702.0,2013
21468,1301106.0,2008
21469,1301106.0,2009
21470,1301106.0,2010
21471,1301106.0,2011
21472,1301106.0,2012
21473,1301106.0,2013
21475,1289592.0,2009
21476,1289592.0,2010
21477,1289592.0,2011
21478,1289592.0,2012
21480,1287808.0,2009
21483,1287808.0,2012
21484,1287808.0,2013
21487,1125376.0,2010
21488,1125376.0,2011
21489,1125376.0,2012
21490,1125376.0,2013
21493,1165231.0,2010
21494,1165231.0,2011
21495,1165231.0,2012
21496,1165231.0,2013
21497,1065696.0,2008
21498,1065696.0,2009
21499,1065696.0,2010
21500,1065696.0,2011
21501,1065696.0,2012
21502,1065696.0,2013
21503,1296445.0,2008
21504,1296445.0,2009
21505,1296445.0,2010
21506,1296445.0,2011
21507,1296445.0,2012
21508,1296445.0,2013
21509,1524025.0,2013
21513,1346980.0,2010
21514,1346980.0,2011
21515,1346980.0,2012
21516,1346980.0,2013
21518,1370450.0,2011
21519,1370450.0,2012
21520,1370450.0,2013
21527,1471038.0,2010
21529,26537.0,2009
21532,1500217.0,2013
21534,1349436.0,2009
21535,1349436.0,2010
21536,1349436.0,2011
21537,1349436.0,2012
21538,1349436.0,2013
21539,1264707.0,2008
21540,1264707.0,2009
21541,1264707.0,2010
21542,1264707.0,2011
21545,1517175.0,2013
21551,1319572.0,2012
21552,1319572.0,2013
21553,1316625.0,2008
21555,1316625.0,2010
21556,1316625.0,2011
21557,1316625.0,2012
21558,1316625.0,2013
21560,1396033.0,2009
21561,1396033.0,2010
21562,1396033.0,2011
21563,1396033.0,2012
21564,1396033.0,2013
21566,1453933.0,2011
21570,1412347.0,2011
21571,1412347.0,2012
21572,1412347.0,2013
21576,1191857.0,2011
21577,1191857.0,2012
21581,1522727.0,2013
21583,1552800.0,2013
21585,1399855.0,2011
21586,1399855.0,2012
21587,1399855.0,2013
21589,1464790.0,2011
21590,1464790.0,2012
21593,1043186.0,2011
21594,1043186.0,2012
21595,1043186.0,2013
21598,1110452.0,2013
21600,1519401.0,2013
21603,1403431.0,2010
21604,1403431.0,2011
21605,1403431.0,2012
21606,1403431.0,2013
21607,1283630.0,2008
21608,1283630.0,2009
21609,1283630.0,2010
21610,1283630.0,2011
21611,1283630.0,2012
21612,1283630.0,2013
21616,1314102.0,2010
21617,1314102.0,2011
21618,1314102.0,2012
21619,1314102.0,2013
21628,1542656.0,2012
21648,1298675.0,2008
21649,1298675.0,2009
21650,1298675.0,2010
21651,1298675.0,2011
21652,1298675.0,2012
21653,1298675.0,2013
21687,1041514.0,2011
21688,1041514.0,2012
21689,1041514.0,2013
21691,1224389.0,2009
21693,1224389.0,2011
21694,1224389.0,2012
21695,1224389.0,2013
21697,1323715.0,2009
21709,1886076.0,2011
21710,1886076.0,2012
21711,1886076.0,2013
21718,1289434.0,2008
21719,1289434.0,2009
21722,1495320.0,2012
21723,1495320.0,2013
21729,1436126.0,2011
21730,1436126.0,2012
21731,1436126.0,2013
21746,1274494.0,2008
21747,1274494.0,2009
21748,1274494.0,2010
21749,1274494.0,2011
21750,1274494.0,2012
21751,1274494.0,2013
21754,1352302.0,2008
21755,1352302.0,2009
21757,1352302.0,2011
21758,1352302.0,2012
21762,1378950.0,2010
21763,1378950.0,2011
21764,1378950.0,2012
21765,1378950.0,2013
21772,1288403.0,2008
21773,1288403.0,2009
21774,1288403.0,2010
21775,1288403.0,2011
21776,1288403.0,2012
21777,1288403.0,2013
21778,1365790.0,2008
21779,1365790.0,2009
21784,1336443.0,2010
21785,1336443.0,2011
21786,1336443.0,2012
21787,1336443.0,2013
21789,1124804.0,2010
21790,1124804.0,2011
21791,1124804.0,2012
21792,1124804.0,2013
21793,1393744.0,2008
21794,1393744.0,2009
21795,1393744.0,2010
21796,1393744.0,2011
21799,1120970.0,2012
21800,1120970.0,2013
21801,1352010.0,2012
21802,1352010.0,2013
21803,1214816.0,2008
21804,1214816.0,2009
21805,1214816.0,2010
21806,1214816.0,2011
21807,1214816.0,2012
21808,1214816.0,2013
21812,1275187.0,2008
21813,1275187.0,2009
21814,1275187.0,2010
21815,1275187.0,2011
21816,1275187.0,2012
21817,1275187.0,2013
21819,1319327.0,2009
21820,1319327.0,2010
21821,1319327.0,2011
21823,729156.0,2009
21824,729156.0,2010
21825,729156.0,2011
21828,1376972.0,2009
21829,1376972.0,2010
21830,1376972.0,2011
21831,1376972.0,2012
21832,1376972.0,2013
21834,1222840.0,2012
21835,1222840.0,2013
21837,1210708.0,2009
21838,1210708.0,2010
21839,1210708.0,2011
21840,1210708.0,2012
21841,1210708.0,2013
21844,800166.0,2012
21845,800166.0,2013
21855,1448956.0,2013
21857,1157408.0,2009
21858,1157408.0,2010
21859,1157408.0,2011
21860,1157408.0,2012
21861,1157408.0,2013
21862,1253955.0,2008
21863,1253955.0,2009
21866,1270400.0,2009
21867,1270400.0,2010
21868,1270400.0,2011
21872,1515156.0,2011
21873,1515156.0,2012
21877,1326428.0,2011
21878,1326428.0,2012
21879,1326428.0,2013
21884,1376139.0,2008
21885,1376139.0,2009
21886,1376139.0,2010
21888,1376139.0,2012
21889,1376139.0,2013
21891,1137083.0,2011
21893,1303313.0,2008
21894,1303313.0,2009
21895,1303313.0,2010
21896,1303313.0,2011
21897,1303313.0,2012
21898,1303313.0,2013
21900,1227654.0,2009
21901,1227654.0,2010
21902,1227654.0,2011
21903,1227654.0,2012
21904,1227654.0,2013
21907,1349437.0,2010
21908,1349437.0,2011
21909,1349437.0,2012
21910,1349437.0,2013
21916,1338613.0,2009
21917,1338613.0,2010
21918,1338613.0,2011
21919,1338613.0,2012
21920,1338613.0,2013
21943,1290109.0,2011
21944,1290109.0,2012
21945,1290109.0,2013
21953,1446457.0,2010
21955,1446457.0,2012
21956,1446457.0,2013
21958,1492261.0,2011
21963,1437771.0,2013
21964,1448816.0,2011
21966,1448816.0,2013
21976,1450123.0,2012
21990,1787256.0,2012
21991,1787256.0,2013
21996,1456283.0,2011
21997,1456283.0,2012
21998,1456283.0,2013
22002,1430162.0,2012
22003,1430162.0,2013
22007,1483379.0,2011
22009,1483379.0,2013
22010,1289550.0,2010
22011,1289550.0,2011
22014,1817859.0,2013
22018,1401106.0,2009
22019,1401106.0,2010
22020,1401106.0,2011
22032,1239819.0,2010
22033,1239819.0,2011
22035,1692869.0,2012
22040,1232582.0,2008
22042,1232582.0,2010
22043,1232582.0,2011
22044,1232582.0,2012
22045,1232582.0,2013
22047,1235010.0,2009
22048,1235010.0,2010
22049,1235010.0,2011
22050,1235010.0,2012
22051,1235010.0,2013
22054,1335190.0,2011
22055,1335190.0,2012
22056,1335190.0,2013
22060,1442503.0,2011
22061,1442503.0,2012
22062,1442503.0,2013
22071,1386278.0,2011
22072,1386278.0,2012
22073,1386278.0,2013
22074,1234006.0,2011
22075,1234006.0,2012
22076,1234006.0,2013
22077,1170593.0,2008
22078,1170593.0,2009
22081,1490346.0,2011
22109,1538789.0,2012
22110,1538789.0,2013
22117,1224370.0,2011
22118,1224370.0,2012
22120,1253986.0,2008
22122,1253986.0,2010
22123,1253986.0,2011
22124,1253986.0,2012
22125,1253986.0,2013
22126,1288936.0,2008
22149,1361369.0,2011
22150,1361369.0,2012
22151,1361369.0,2013
22157,1476170.0,2011
22158,1476170.0,2012
22159,1476170.0,2013
22161,1212458.0,2012
22162,1212458.0,2013
22166,1254595.0,2008
22168,1254595.0,2010
22169,1254595.0,2011
22170,1254595.0,2012
22171,1254595.0,2013
22176,1178711.0,2011
22177,1178711.0,2012
22181,1437041.0,2012
22182,1437041.0,2013
22189,1622842.0,2012
22190,1622842.0,2013
22195,1557261.0,2011
22196,1557261.0,2012
22197,1557261.0,2013
22202,1392179.0,2009
22205,1514242.0,2012
22206,1514242.0,2013
22210,1430602.0,2009
22211,1430602.0,2010
22212,1430602.0,2011
22213,1430602.0,2012
22214,1430602.0,2013
22217,1496919.0,2011
22218,1496919.0,2012
22219,1496919.0,2013
22222,1141391.0,2010
22223,1141391.0,2011
22224,1141391.0,2012
22225,1141391.0,2013
22227,1375365.0,2009
22229,1375365.0,2011
22230,1375365.0,2012
22231,1375365.0,2013
22232,1002819.0,2010
22233,1002819.0,2011
22234,1002819.0,2012
22235,1002819.0,2013
22239,1324105.0,2009
22240,1324105.0,2010
22244,1444327.0,2012
22245,1444327.0,2013
22250,1355128.0,2012
22253,1336545.0,2009
22261,1551840.0,2013
22275,1317630.0,2009
22276,1317630.0,2010
22277,1317630.0,2011
22278,1317630.0,2012
22279,1317630.0,2013
22282,1413329.0,2010
22283,1413329.0,2011
22284,1413329.0,2012
22285,1413329.0,2013
22287,1334478.0,2009
22288,1334478.0,2010
22289,1334478.0,2011
22290,1334478.0,2012
22291,1334478.0,2013
22294,1345849.0,2013
22297,1354327.0,2009
22298,1354327.0,2010
22299,1354327.0,2011
22300,1354327.0,2012
22301,1354327.0,2013
22304,1278027.0,2010
22305,1278027.0,2011
22306,1278027.0,2012
22307,1278027.0,2013
22309,1320947.0,2009
22310,1320947.0,2010
22311,1320947.0,2011
22313,1320947.0,2013
22315,1171529.0,2009
